Date,APPLE,MICROSOFT
2020-03-20,55.965755462646484,132.7172088623047
2020-03-23,54.77680206298828,131.39341735839844
2020-03-24,60.272308349609375,143.33651733398438
2020-03-25,59.94028854370117,141.96437072753906
2020-03-26,63.09451675415039,150.84442138671875
2020-03-27,60.48226547241211,144.65065002441406
2020-03-30,62.20830535888672,154.82542419433594
2020-03-31,62.081356048583984,152.3904571533203
2020-04-01,58.814823150634766,146.9793701171875
2020-04-02,59.79623794555664,150.0230712890625
2020-04-03,58.93688201904297,148.64132690429688
2020-04-06,64.07838439941406,159.69546508789062
2020-04-07,63.33621597290039,157.97552490234375
2020-04-08,64.95728302001953,159.56019592285156
2020-04-09,65.42599487304688,159.56982421875
2020-04-13,66.71018981933594,159.9273681640625
2020-04-14,70.07926177978516,167.84112548828125
2020-04-15,69.43962097167969,166.08248901367188
2020-04-16,69.99136352539062,171.06842041015625
2020-04-17,69.04167175292969,172.57582092285156
2020-04-20,67.60858154296875,169.15524291992188
2020-04-21,65.51878356933594,162.15943908691406
2020-04-22,67.40596008300781,167.66714477539062
2020-04-23,67.14474487304688,165.63800048828125
2020-04-24,69.08316802978516,168.6624298095703
2020-04-27,69.13201141357422,168.17929077148438
